id_venta,producto,precio,fecha,cantidad,nombre_cliente,email_cliente,dirección_cliente,mes,total_venta
v01564,ARETES,302,14/03/2023,6,Lisa Munoz,fjackson@example.net,"1681 Katherine Field, South Bailey, VA 18498",3,"1.812,00"
v01565,ANILLO,108,24/06/2022,4,Jared Aguilar,kristengarcia@example.net,"471 Wolfe Estate, South Brady, PW 56021",6,"432,00"
v01566,PULSERA,278,10/10/2022,7,Olivia Ramos,judith72@example.com,"34680 James Mountain Suite 063, Jasonville, KS 05865",10,"1.946,00"
v01567,ANILLO,292,09/02/2023,5,Derek Burch,myersgarrett@example.org,"Unit 2490 Box 7861, DPO AE 43735",2,"1.460,00"
v01568,ARETES,178,23/12/2022,10,Megan Ingram,fmartinez@example.org,"568 Amanda Creek Apt. 803, Sergioberg, MI 71048",12,"1.780,00"
v01569,ARETES,207,10/01/2023,3,Devin Pierce,joshua17@example.org,"695 Sean Roads, Galvantown, WI 74102",1,"621,00"
v0157,COLLAR,76,06/01/2023,9,Mary Allen,hjohnson@example.com,"3621 Dunlap Unions, Levyberg, VT 65042",1,"684,00"
v01570,ARETES,473,12/09/2022,7,Brandon Neal,deckertara@example.org,"Unit 6156 Box 1881, DPO AP 91552",9,"3.311,00"
v01571,ARETES,185,23/01/2023,8,Christopher Taylor,xfisher@example.net,"772 Ball Camp, West Andre, AK 20309",1,"1.480,00"
v01572,ANILLO,189,04/12/2022,4,Ronald Graves,hacosta@example.org,"4178 Jonathan Landing, New Jameston, GA 94171",12,"756,00"
v01573,COLLAR,264,16/02/2023,5,Gail King,josephgrant@example.net,"66088 Justin Forges, West Ashleyhaven, KY 90753",2,"1.320,00"
v01574,ARETES,211,11/06/2022,3,Erik Rogers,uwise@example.org,"46054 Hernandez Crossroad, Port Carl, VI 10739",6,"633,00"
v01575,PULSERA,434,28/10/2022,3,Christine Russell,zachary95@example.net,"592 Mcclure Harbors, Lake Anthony, IA 05870",10,"1.302,00"
v01576,PULSERA,72,26/04/2023,6,Daniel Williamson,dianajefferson@example.org,"Unit 9912 Box 1960, DPO AA 26366",4,"432,00"
v01577,COLLAR,375,30/03/2023,6,Matthew Miller,whester@example.org,"5903 Duran Rue, Mariafurt, TX 17541",3,"2.250,00"
v01578,ARETES,445,15/02/2023,7,Anthony Garrett,isabel22@example.com,"3044 Johnathan Cliffs Apt. 610, West Bryan, TX 47751",2,"3.115,00"
v01579,ANILLO,127,25/05/2023,10,Laura Perez,cummingsjerry@example.org,"35801 Dixon Parkway Suite 352, West Kathyberg, TN 04577",5,"1.270,00"
v0158,COLLAR,181,10/04/2023,10,Angela Velez,caseylisa@example.net,"PSC 9088, Box 0768, APO AP 10971",4,"1.810,00"
v01580,COLLAR,209,27/11/2022,2,Laura Carter,brooke21@example.net,"738 Perry Spur, East Chelseystad, KS 76840",11,"418,00"
v01581,COLLAR,456,09/09/2022,7,Connor Beck,sheila52@example.net,"USS Flores, FPO AP 68885",9,"3.192,00"
v01582,COLLAR,406,09/06/2023,4,Mary Sutton,allenmarissa@example.org,"883 Anne Viaduct, Williamstad, WV 37102",6,"1.624,00"
v01583,ANILLO,296,17/03/2023,10,Lisa Norton,cannonalexis@example.com,"287 Bullock Avenue, Crystalmouth, IN 15730",3,"2.960,00"
v01584,ANILLO,183,14/09/2022,1,Erika Mercer,stacycox@example.net,"1343 Erin Ridges, New Elizabethfurt, VI 39854",9,"183,00"
v01585,COLLAR,357,29/01/2023,5,Cheryl Lee,aclark@example.com,"0883 Tyrone Harbors Apt. 456, Scottfort, VT 12738",1,"1.785,00"
v01586,ANILLO,60,10/09/2022,1,Sheila Peterson,uknight@example.com,"7205 Reynolds Fords Suite 473, Tuckermouth, MN 49120",9,"60,00"
v01587,ANILLO,446,24/01/2023,5,Dr. Cory Hill,hector31@example.org,"762 Michael Rue Apt. 469, South Sherifurt, FM 55725",1,"2.230,00"
v01588,PULSERA,479,14/11/2022,6,Rhonda Mckinney,reedrebecca@example.com,"317 Lauren Throughway Apt. 350, South Katelynview, NH 87679",11,"2.874,00"
v01589,ANILLO,489,22/10/2022,2,Megan Caldwell,carmen29@example.com,"770 Fernandez Extension, West Christopherport, AL 53285",10,"978,00"
v0159,ARETES,110,14/06/2022,5,Debra Wells,asantiago@example.net,"15768 Raymond Corners, Nicholeborough, VI 21556",6,"550,00"
v01590,COLLAR,99,26/07/2022,6,Shannon Cooper,larry23@example.com,"186 Hatfield Hills Suite 183, North Amandamouth, MH 84424",7,"594,00"
v01591,ANILLO,466,28/12/2022,1,Nancy Dean,michaelknight@example.org,"99950 Hughes Road, Stewarthaven, TX 96947",12,"466,00"
v01592,COLLAR,245,25/06/2022,5,Becky Fuller,victormorrison@example.com,"07082 Rodriguez Summit, Wilsonland, AK 54191",6,"1.225,00"
v01593,PULSERA,135,19/03/2023,8,Kerry Brown,cartermichael@example.org,"33022 Trevor Route Apt. 151, South Joel, OK 85675",3,"1.080,00"
v01594,ARETES,247,18/08/2022,9,Joseph Mason,lauracurtis@example.net,"75108 Ashley Hill Apt. 053, South Anthonychester, NV 34285",8,"2.223,00"
v01595,ANILLO,458,23/11/2022,6,Matthew Lawson,jonathan41@example.org,"PSC 1334, Box 0265, APO AP 49245",11,"2.748,00"
v01596,ANILLO,444,30/01/2023,2,Donna Austin,susanwilson@example.net,"56627 Mack Mountains, Brownton, AR 08265",1,"888,00"
v01597,COLLAR,245,04/02/2023,5,Mallory Garcia,shaunfowler@example.net,"514 Padilla Mill, Lake Roberttown, ID 79505",2,"1.225,00"
v01598,COLLAR,334,04/12/2022,7,Dennis Peterson,tracy25@example.org,"9203 Crystal Stravenue, East Kevin, NY 36833",12,"2.338,00"
v01599,PULSERA,76,05/10/2022,2,Juan Jimenez,jamesgarza@example.com,"214 Jerome Squares, Acostaburgh, CA 01121",10,"152,00"
v016,ARETES,340,18/02/2023,0,Jennifer Choi,smithjill@example.org,"9125 Joseph Via, Lake Lisaside, ND 95386",2,"0,00"
v0160,ANILLO,348,02/03/2023,9,Phillip Evans,jonesscott@example.com,"91242 Tapia Course Suite 215, North Kyleside, DC 67497",3,"3.132,00"
v01600,PULSERA,168,21/04/2023,1,Robert Larsen,michael83@example.com,"033 White Key Suite 565, Lake Brian, CT 03915",4,"168,00"
v01601,ANILLO,461,20/09/2022,5,Christopher Flynn,julieyoder@example.net,"88323 Angela Keys Apt. 312, Andersonhaven, PA 85450",9,"2.305,00"
v01602,PULSERA,93,27/05/2023,2,Richard Mcgee,patrick18@example.com,"3848 Travis Meadow, Lake Kaitlynshire, LA 46304",5,"186,00"
v01603,PULSERA,118,21/12/2022,7,Sean Walker,nbeck@example.com,"228 Moore Mall, Lake Mirandafurt, MI 85973",12,"826,00"
v01604,PULSERA,440,21/12/2022,2,Kimberly Garza,mannjessica@example.com,"117 Cynthia Ville, East Paul, MA 51189",12,"880,00"
v01605,PULSERA,83,08/04/2023,4,Kelly Richard,haleypayne@example.org,"995 Thomas Place Suite 000, New Laurenhaven, AK 48735",4,"332,00"
v01606,COLLAR,480,05/10/2022,2,Tracy Waters,eriley@example.org,"512 Simmons Crossroad Apt. 636, New Robertview, VT 14592",10,"960,00"
v01607,ARETES,165,22/02/2023,9,Dylan Novak,isabella05@example.com,"Unit 0172 Box 5788, DPO AP 51685",2,"1.485,00"
v01608,COLLAR,334,05/09/2022,9,James Campbell,kimberly49@example.org,"76669 Marshall Square Apt. 904, South Joseph, GU 45392",9,"3.006,00"
v01609,PULSERA,360,29/06/2022,9,Nathan Harris,otorres@example.net,"659 Singleton Cliffs Suite 475, Petersenhaven, IA 66424",6,"3.240,00"
v0161,PULSERA,311,09/10/2022,6,Ellen Cooper,nlewis@example.com,"47606 Odom Junction, New Diane, MH 03920",10,"1.866,00"
v01610,ANILLO,191,21/01/2023,1,Amy Price,tjordan@example.com,"37068 Cody Centers Apt. 371, East Amanda, CO 84058",1,"191,00"
v01611,ANILLO,461,11/03/2023,8,Sara Oliver,christensenaudrey@example.com,"8073 Theresa Light, Maryhaven, MT 29934",3,"3.688,00"
v01612,ARETES,366,08/08/2022,10,Andrea Singh,alan90@example.org,"708 James Vista, Lake Lorichester, CT 94534",8,"3.660,00"
v01613,COLLAR,241,27/07/2022,6,Courtney Sharp,heathersanchez@example.net,"PSC 3073, Box 3730, APO AE 07367",7,"1.446,00"
v01614,ANILLO,228,31/01/2023,5,William Rasmussen,bhernandez@example.com,"46777 Williams Forest Apt. 729, Devinborough, WI 73707",1,"1.140,00"
v01615,ARETES,455,29/05/2023,4,Julie Bradley,wrodriguez@example.net,"PSC 3218, Box 8901, APO AE 90525",5,"1.820,00"
v01616,ANILLO,435,06/02/2023,7,Brian Bryant,douglas82@example.org,"0110 Monica Walk Apt. 039, Robertsberg, FM 04043",2,"3.045,00"
v01617,COLLAR,160,15/09/2022,9,Rebecca Evans,kaitlyn83@example.com,"77715 Sandra Lake, West Jeffreyburgh, MA 31937",9,"1.440,00"
v01618,ARETES,78,05/02/2023,1,Jose Wells,christina37@example.com,"901 Simmons Summit, Aliciamouth, FM 56896",2,"78,00"
v01619,ARETES,484,10/07/2022,9,Michael Silva,anthonyrobinson@example.com,"56331 Benson Streets, North Stefanieshire, NY 66295",7,"4.356,00"
v0162,COLLAR,438,31/01/2023,10,Victoria Cain,wallaceana@example.org,"1822 Anthony Plaza Apt. 721, Eduardoberg, MS 18900",1,"4.380,00"
v01620,ANILLO,412,02/11/2022,8,Todd Vaughan,karen90@example.org,"13293 Werner Shores Apt. 195, Lake Deannatown, MA 07292",11,"3.296,00"
v01621,COLLAR,219,16/10/2022,10,Cory Christian,thomas82@example.net,"81915 Morris Park, Perezborough, VT 27826",10,"2.190,00"
v01622,COLLAR,239,23/10/2022,8,Edward Gibson,pattersonandrew@example.org,"41245 Oconnor Glen, Jasonberg, NJ 17805",10,"1.912,00"
v01623,ARETES,105,07/03/2023,1,Maxwell George,imendez@example.org,"87728 Samuel Court, Johnsonshire, WV 24304",3,"105,00"
v01624,ARETES,448,12/09/2022,9,Benjamin Skinner,howelljulie@example.net,"4708 Davenport Alley, Sanchezbury, LA 98364",9,"4.032,00"
v01625,PULSERA,209,01/01/2023,6,Kelly Short,currybrett@example.net,"802 Karen Ramp Apt. 538, Carlosside, IN 48241",1,"1.254,00"
v01626,ARETES,444,10/11/2022,4,Charles Coleman,millermichael@example.org,"956 Christopher Harbor, New James, MS 19107",11,"1.776,00"
v01627,PULSERA,132,30/11/2022,5,Patricia Perry,eddiediaz@example.org,"Unit 1149 Box 2920, DPO AA 04639",11,"660,00"
v01628,ARETES,281,04/09/2022,3,Elizabeth Sanchez,jonathan11@example.net,"007 Lauren Park, East Rebeccaton, VT 57289",9,"843,00"
v01629,ANILLO,101,13/12/2022,10,Margaret Ford,moralesteresa@example.com,"083 Humphrey Expressway Apt. 744, South Richard, LA 60995",12,"1.010,00"
v0163,ARETES,451,06/05/2023,8,Lisa Perez,christophermoore@example.org,"49458 Holland Mills, West Matthew, VA 71407",5,"3.608,00"
v01630,ARETES,321,15/03/2023,3,Kimberly Kelley,joshuaharvey@example.com,"57073 Victoria Extensions Suite 524, Herrerafurt, ND 90252",3,"963,00"
v01631,PULSERA,140,13/08/2022,9,Gabriella Saunders,vallen@example.com,"3523 John Fork, South Tiffany, CO 44827",8,"1.260,00"
v01632,ANILLO,373,14/11/2022,4,John Bass,jessica86@example.com,"5124 Roy Skyway, New Micheal, FM 85219",11,"1.492,00"
v01633,COLLAR,179,15/08/2022,2,Scott Hendrix,taylorprice@example.org,"5658 Jeffery Corner Apt. 572, Mathewschester, MI 08742",8,"358,00"
v01634,COLLAR,279,31/05/2023,3,Lisa Tucker,dnash@example.net,"650 Miller Court, Howellbury, MT 68506",5,"837,00"
v01635,PULSERA,460,06/06/2023,10,Teresa Griffin,anthony43@example.org,"360 Acosta Wall, Lake James, DE 19384",6,"4.600,00"
v01636,ARETES,499,27/05/2023,2,Angel Jenkins,ashleywilliams@example.net,"3813 Ashley Crossing Suite 496, Andersonchester, NE 97030",5,"998,00"
v01637,ANILLO,427,21/12/2022,2,Joseph Hall,michaelsnyder@example.org,"8671 Emily Roads Apt. 134, Lebury, AS 05514",12,"854,00"
v01638,ARETES,363,11/01/2023,8,Kristina Perez,emoore@example.com,"7003 Joshua Dam, Drakehaven, PW 72750",1,"2.904,00"
v01639,ARETES,323,06/05/2023,9,Brandon Miller,larry46@example.com,"5595 Amy Fords Apt. 707, Smithstad, LA 65167",5,"2.907,00"
v0164,PULSERA,313,01/04/2023,10,Christopher Williams,kevin73@example.org,"14499 Danielle Garden, Lake Jasonview, MI 75516",4,"3.130,00"
v01640,ARETES,150,16/03/2023,8,Robert Cole,nelsonjuan@example.com,"9701 Joseph Prairie, Port Jonathanport, MS 53152",3,"1.200,00"
v01641,COLLAR,409,03/05/2023,1,Victoria Hatfield,anna22@example.com,"84105 Baker Camp, Johnhaven, IN 17858",5,"409,00"
v01642,ANILLO,496,20/08/2022,4,Rhonda Wright,angela29@example.org,"6972 Colin Locks, Port Natasha, WY 07508",8,"1.984,00"
v01643,COLLAR,450,22/07/2022,2,Katie Allen,christinaspencer@example.com,"8329 Thomas Ranch Suite 240, North Lisa, IN 76198",7,"900,00"
v01644,COLLAR,336,30/10/2022,9,Charles Guzman,yorkrandy@example.net,"401 Judith Islands, Yorkmouth, OR 12867",10,"3.024,00"
v01645,PULSERA,64,12/04/2023,5,Tyler Martin MD,samanthajohns@example.net,"USNV Dalton, FPO AA 08506",4,"320,00"
v01646,PULSERA,480,23/07/2022,8,Hannah Ware,hamiltonrobert@example.net,"7710 Gross Summit Suite 363, Port Christinaburgh, NY 49562",7,"3.840,00"
v01647,ARETES,233,17/07/2022,6,Mark Quinn,wparsons@example.net,"469 Villanueva Green, Warrenfurt, SC 14874",7,"1.398,00"
v01648,COLLAR,89,06/10/2022,10,Jacob Burns,marshallkaren@example.org,"3411 Latoya Street Apt. 767, Lisatown, TN 94987",10,"890,00"
v01649,PULSERA,329,03/05/2023,1,John Taylor,henryturner@example.org,"73061 Williams Lane Apt. 972, South Brittanyport, KS 16505",5,"329,00"
v0165,ARETES,347,10/02/2023,7,Lawrence Decker,dawn68@example.org,"PSC 8433, Box 0684, APO AA 52495",2,"2.429,00"
v01650,ARETES,50,10/08/2022,9,Judith Gates,vharris@example.com,"39515 Cynthia Ridges Suite 671, Port Kathy, SC 30817",8,"450,00"
v01651,ARETES,473,10/12/2022,7,Amanda Morrison,travisjames@example.org,"5075 Williams Pass Suite 951, Nathanland, WV 75324",12,"3.311,00"
v01652,COLLAR,203,30/09/2022,10,James Thompson,carol86@example.com,"24921 Travis Viaduct Suite 019, New Christophermouth, CO 97331",9,"2.030,00"
v01653,ARETES,59,16/11/2022,4,Gregory Berg,fowen@example.net,"2917 Jackson Brooks, South Phillip, ND 70389",11,"236,00"
v01654,PULSERA,59,18/09/2022,2,Nicholas Wood,stephen60@example.net,"0754 Smith Stream Suite 909, East Johnborough, VI 19158",9,"118,00"
v01655,PULSERA,234,13/03/2023,6,Kenneth Kaufman,robertsalbert@example.org,"157 Daniel Cove, Woodport, MN 98617",3,"1.404,00"
v01656,ARETES,77,23/05/2023,1,Aaron Foster,courtney30@example.net,"7964 Robinson Burgs, Ricardoshire, VT 24546",5,"77,00"
v01657,COLLAR,241,19/07/2022,3,David Johns,aprillyons@example.net,"39936 Webster Green, Johnchester, SC 47794",7,"723,00"
v01658,ANILLO,132,12/08/2022,10,Richard Simpson,brownjacqueline@example.net,"9564 Ronald Road Suite 853, Henrymouth, NM 84801",8,"1.320,00"
v01659,COLLAR,127,25/09/2022,3,Jonathan Mendez,robert39@example.com,"51077 Chen Stream Apt. 041, Markshire, VI 26256",9,"381,00"
v0166,ARETES,233,11/06/2022,5,Timothy Pearson,jerry52@example.net,"4972 Ernest Spurs, Carrollfort, NE 24256",6,"1.165,00"
v01660,ARETES,369,27/09/2022,8,Theresa Martin,kimberly03@example.org,"35444 Sharon Villages, North Robertshire, ME 05294",9,"2.952,00"
v01661,PULSERA,58,15/10/2022,2,Shari Bell,thomasmartin@example.org,"231 Patrick Neck Apt. 092, Romeromouth, DE 89374",10,"116,00"
v01662,ANILLO,452,01/12/2022,2,Ryan Reyes,ginamurray@example.com,"1083 Katherine Place Suite 759, Lisaside, WV 99902",12,"904,00"
v01663,PULSERA,84,28/12/2022,1,Kristin Lewis,hurstallison@example.org,"04870 Megan Walks Suite 922, Jenniferton, UT 49045",12,"84,00"
v01664,ANILLO,391,23/09/2022,6,Gordon Farley,michael67@example.com,"1158 Gloria Summit Suite 073, Jillside, KS 38679",9,"2.346,00"
v01665,PULSERA,339,05/04/2023,9,Aaron Baker,shane08@example.com,"43914 Mary Ridges, Santiagoborough, GU 99662",4,"3.051,00"
v01666,COLLAR,234,05/01/2023,10,James Foster,bryan@example.org,"873 Moreno Isle Apt. 278, Richardchester, ND 91174",1,"2.340,00"
v01667,PULSERA,126,12/08/2022,3,Andrew Herring,andersonandrea@example.net,"5793 Cantrell Turnpike, Lisatown, WY 53939",8,"378,00"
v01668,COLLAR,278,01/06/2023,2,Michael Robbins,ronnie87@example.org,"14324 Cooper Dam, East Corey, WV 47315",6,"556,00"
v01669,COLLAR,322,16/12/2022,6,Dennis Miller,istrickland@example.com,"57702 Dana Drive Suite 783, Lake Micheal, MP 37421",12,"1.932,00"
v0167,ARETES,466,13/09/2022,8,Xavier Jones,katherine37@example.net,"36870 Sarah Hill Suite 876, Cynthiaburgh, AL 05985",9,"3.728,00"
v01670,PULSERA,205,25/05/2023,7,Julia Keith,chadmedina@example.net,"126 Evans Loaf Suite 894, Powersborough, FM 40338",5,"1.435,00"
v01671,ARETES,245,31/07/2022,5,Robert Villegas,colethomas@example.net,"85538 Kenneth Roads Apt. 940, Brandonmouth, OH 52554",7,"1.225,00"
v01672,PULSERA,416,09/06/2023,8,Anthony Rodriguez,lisajackson@example.com,"55845 Glenn Fort, West Vincentbury, HI 46380",6,"3.328,00"
v01673,COLLAR,163,06/09/2022,5,Robert Davidson,maria67@example.net,"50601 Carter Parks, Brandtfurt, WV 10101",9,"815,00"
v01674,ARETES,279,10/07/2022,6,Laura Mitchell,pamelaellis@example.com,"34385 Holland Brook, East Brandonville, MN 62599",7,"1.674,00"
v01675,ANILLO,406,26/02/2023,7,Jeffery Schwartz,johnathan71@example.com,"29238 Michael Harbor Apt. 716, East Douglaston, AS 02505",2,"2.842,00"
v01676,ARETES,189,19/03/2023,4,Lucas Lin,kgilbert@example.org,"37247 Frank Corners, East Joanton, FM 75185",3,"756,00"
v01677,COLLAR,122,24/12/2022,7,William Armstrong,zdeleon@example.net,"60902 Riley Park Apt. 050, Dorseymouth, WV 13172",12,"854,00"
v01678,COLLAR,375,23/02/2023,6,Jennifer Welch,colleenjenkins@example.net,"40150 Elizabeth Island, Fosterburgh, HI 22174",2,"2.250,00"
v01679,ARETES,226,15/05/2023,9,Judith Short,catherinedrake@example.net,"65122 Juan Light, Port Kimberly, AL 76961",5,"2.034,00"
v0168,ANILLO,353,18/09/2022,10,Anna Rice,amandamarks@example.net,"1043 Kyle Pike Suite 037, North Victoria, ND 77724",9,"3.530,00"
v01680,COLLAR,50,09/07/2022,5,Charles Bell,kthomas@example.com,"7779 Johnson Shore Apt. 872, Simmonsfurt, MH 20011",7,"250,00"
v01681,ARETES,75,13/10/2022,8,Alexander Sanders,stephenshoward@example.net,"0404 Elizabeth Station Apt. 693, Port Annmouth, MA 79807",10,"600,00"
v01682,COLLAR,97,12/10/2022,4,Kenneth Short IV,adamwalters@example.org,"5296 Chloe Locks Suite 286, Douglasmouth, KS 76270",10,"388,00"
v01683,COLLAR,329,29/07/2022,3,Robert Acevedo,rosetanya@example.net,"733 Joshua Ridges, South Amandahaven, NH 02162",7,"987,00"
v01684,ANILLO,307,25/08/2022,6,Brandy Pittman,jeremybrown@example.com,"9497 Nicholas Coves, Sanchezfurt, DE 14312",8,"1.842,00"
v01685,ANILLO,120,14/04/2023,3,Meagan Alvarez,erika13@example.com,"4641 Rodriguez Knoll Suite 321, North Amy, AL 60784",4,"360,00"
v01686,ANILLO,251,17/04/2023,1,Robert Jackson,terrisutton@example.com,"692 Hicks Cove, Caitlinshire, NE 01867",4,"251,00"
v01687,PULSERA,239,10/03/2023,4,Edward Rodriguez,helenberg@example.net,"1610 Perez Heights Apt. 605, Andrewsport, MN 16037",3,"956,00"
v01688,COLLAR,452,26/09/2022,2,Timothy Flores,mpham@example.org,"472 Cook Club, Port Allenside, OK 02821",9,"904,00"
v01689,ARETES,454,04/10/2022,10,Rebekah Vang,jenna04@example.org,"PSC 4036, Box 4407, APO AE 24219",10,"4.540,00"
v0169,ANILLO,297,04/09/2022,5,Evan Rivera,johnmoore@example.org,"087 Poole Springs, West Angelicaport, NV 87939",9,"1.485,00"
v01690,ARETES,127,13/12/2022,6,Eric Smith,simsdaniel@example.com,"8897 Martinez Harbor, West Ericberg, IL 11953",12,"762,00"
v01691,PULSERA,221,15/02/2023,4,Tricia Patrick,qpatel@example.net,"385 Lori Squares, Aprilside, GA 95111",2,"884,00"
v01692,ANILLO,269,30/08/2022,1,Elizabeth Brooks,torresblake@example.net,"0983 Coffey Inlet, Port Saraborough, CA 78435",8,"269,00"
v01693,COLLAR,360,09/12/2022,7,Kyle Powell,lduke@example.com,"5428 Miller Roads, Shelleytown, AR 85031",12,"2.520,00"
v01694,ANILLO,248,23/09/2022,3,Alison Walters,kbrown@example.net,"822 David Route, Lake Daniellestad, OK 34494",9,"744,00"
v01695,PULSERA,345,22/07/2022,6,Mark Harrington,gilbertcindy@example.org,"725 Gray Prairie, South Paulaview, KY 52424",7,"2.070,00"
v01696,ANILLO,282,25/11/2022,8,Cynthia Hodge,lori72@example.com,"062 Meadows Creek Suite 152, Longport, MP 47798",11,"2.256,00"
v01697,PULSERA,196,31/12/2022,6,Ricky Burke,lbrown@example.net,"960 James Landing Suite 434, Port Amandashire, ND 11120",12,"1.176,00"
v01698,COLLAR,61,20/11/2022,4,Nicholas Cox,jonesjustin@example.com,"3621 Martin Squares, Port Debrafurt, OH 99243",11,"244,00"
v01699,ARETES,383,21/06/2022,5,Mrs. Amber Reynolds,arroyomatthew@example.org,"319 Kimberly Station Apt. 652, South Dennis, NY 39589",6,"1.915,00"
v017,PULSERA,203,06/12/2022,10,Brian Thompson,masongene@example.org,"2567 Melinda Cape Apt. 189, Bennetthaven, PW 44012",12,"2.030,00"
v0170,PULSERA,269,14/03/2023,4,Monica Carlson,obrown@example.com,"81893 Garcia Squares Apt. 036, North Lindaburgh, KY 13191",3,"1.076,00"
v01700,ARETES,137,08/10/2022,8,Randy Rodgers,meganrich@example.org,"16726 Hansen Stream Apt. 141, Armstrongchester, NE 59401",10,"1.096,00"
v01701,PULSERA,385,02/03/2023,5,Donna Brown,katrina86@example.net,"965 Avila Row, Gallegosview, UT 71059",3,"1.925,00"
v01702,ANILLO,483,19/07/2022,9,Jose Carpenter,andreajackson@example.net,"98343 Susan Prairie Apt. 114, Taylorchester, NV 46376",7,"4.347,00"
v01703,ANILLO,267,15/02/2023,9,Grace Clark,edunn@example.org,"412 Heather Brooks, Kaylaville, VA 63591",2,"2.403,00"
v01704,COLLAR,210,02/11/2022,1,Diane Mora,lovemichelle@example.com,"USNS Mitchell, FPO AP 48642",11,"210,00"
v01705,ARETES,298,04/06/2023,5,Sandy Thompson,pauljackson@example.net,"1630 Marquez Plains Apt. 902, Rebeccamouth, NE 75152",6,"1.490,00"
v01706,ANILLO,168,20/12/2022,6,Cody Frederick,hswanson@example.org,"77052 Sarah Ramp Suite 570, Dianafurt, ID 15202",12,"1.008,00"
v01707,ARETES,173,28/11/2022,9,Gregory Williams,hreilly@example.com,"4219 Cheryl Fork Apt. 920, West Steventon, PR 04000",11,"1.557,00"
v01708,ARETES,263,08/02/2023,5,Bethany Moore,danielpierce@example.com,"USNS Khan, FPO AE 80447",2,"1.315,00"
v01709,COLLAR,146,07/06/2023,0,Dylan Williams,sarawhite@example.net,"5313 John Centers, Stewarthaven, WV 56905",6,"0,00"
v0171,COLLAR,365,07/07/2022,0,Denise Osborn,browncarla@example.net,"56758 Lynn Meadow Apt. 569, New Luishaven, DE 89210",7,"0,00"
