id_venta,producto,precio,fecha,cantidad,nombre_cliente,email_cliente,dirección_cliente,mes,total_venta
v01942,ANILLO,279,25/04/2023,9,Dr. Sarah Houston,scole@example.net,"1584 Jerry Forest Suite 185, Lake Cheyenneland, KY 60387",04,2511
v01943,COLLAR,297,01/01/2023,10,Eric Conner,laura96@example.net,"51968 Campbell Stream, East Andrea, AZ 81650",01,2970
v01944,ARETES,81,13/02/2023,2,Jose Tyler,pamelabarber@example.com,"1744 Becky Circle, Nortonburgh, PA 57154",02,162
v01945,COLLAR,115,12/02/2023,3,Megan Delgado,michaelmartin@example.net,"900 Turner Union, Mcconnellville, TN 79044",02,345
v01946,PULSERA,365,04/01/2023,1,John Johnson,wrightbrian@example.net,"Unit 1484 Box 1602, DPO AP 01162",01,365
v01947,ARETES,292,29/10/2022,8,Amy Dixon,michaelschultz@example.net,"36665 Thompson Rapids, North Michaelmouth, IA 67072",10,2336
v01948,ARETES,281,13/08/2022,7,John Lozano,kimberly06@example.net,"418 Bailey Isle, Port Valeriefurt, FL 23124",08,1967
v01949,ANILLO,58,23/01/2023,1,Keith Quinn,torresanna@example.net,"89191 Melinda Centers Apt. 889, Jacobfurt, MT 67846",01,58
v0195,ARETES,289,14/01/2023,3,Wendy Jackson,timothybass@example.com,"3354 Vaughn Mills Apt. 845, Lake Juliaburgh, MN 14233",01,867
v01950,ARETES,176,14/08/2022,2,Thomas Lopez,apatrick@example.org,"056 Angela Forges Apt. 998, East Derrick, GA 47078",08,352
v01951,ANILLO,70,19/01/2023,3,Chad Holden Jr.,ronald67@example.org,"1396 Ryan Place, West Douglas, CT 08419",01,210
v01952,ARETES,146,14/09/2022,8,Carol Wright,zgray@example.com,"4169 Brandon Village, Aprilborough, ND 58055",09,1168
v01953,ANILLO,59,28/06/2022,2,Margaret Liu,vargascheryl@example.org,"03766 Walker Union Suite 066, Hendersonside, VI 52247",06,118
v01954,ANILLO,373,13/11/2022,8,Jacqueline Murphy,gpowell@example.net,"6516 Webb Way, Deborahshire, WV 47597",11,2984
v01955,PULSERA,248,25/09/2022,5,Elizabeth Davis,andrew11@example.com,"1918 Amanda Shoals, North Katelynton, CO 01094",09,1240
v01956,ANILLO,255,07/01/2023,10,Joseph Keller,joshuahaynes@example.com,"3576 Thompson Isle Suite 717, Robertberg, AZ 09025",01,2550
v01957,ANILLO,114,25/06/2022,4,Robert Smith,christian00@example.org,"98098 Parker Groves, Burnettshire, OR 03869",06,456
v01958,ARETES,93,05/09/2022,1,Garrett Russell,lstevenson@example.com,"4294 Joshua Manor Apt. 451, East Joshuaview, OK 63321",09,93
v01959,PULSERA,426,11/02/2023,6,Brenda Schmidt,stevenscarolyn@example.com,"98605 Phillip Road, New Luis, VA 93186",02,2556
v0196,ARETES,326,14/11/2022,1,Maria Hubbard,richard25@example.org,"393 John Dale, South Darrenbury, MI 31150",11,326
v01960,COLLAR,238,06/04/2023,1,Tina Lee,cnicholson@example.com,"6098 Randy Estate Suite 760, South Susanfort, MT 85813",04,238
v01961,PULSERA,212,20/01/2023,9,Michael Sandoval,johnsonmary@example.org,"1237 Nicole Manors, New Kathy, FL 50247",01,1908
v01962,PULSERA,211,20/11/2022,7,Mark Gordon,njacobson@example.com,"3914 Renee Plaza, Stacystad, TN 89587",11,1477
v01963,ANILLO,447,24/07/2022,3,Anne Novak,kimberly93@example.org,"251 White Heights Apt. 931, Jacobsonport, FL 85672",07,1341
v01964,COLLAR,112,10/08/2022,7,Travis Flores,ygrant@example.org,"USNV Anderson, FPO AE 63033",08,784
v01965,ARETES,340,09/05/2023,8,David Browning,jeffreygreene@example.com,"2268 David Road, Maryfurt, CT 28472",05,2720
v01966,COLLAR,309,21/11/2022,9,Patricia Anderson,brendajackson@example.com,"065 Emily Inlet, Stevefurt, MP 97382",11,2781
v01967,ARETES,238,22/04/2023,7,Raymond Marshall,jenniferwilson@example.org,"3207 Lee Lane, Millerstad, ME 21499",04,1666
v01968,ANILLO,87,14/11/2022,4,Sandra Turner,robertsmith@example.net,"806 Rebecca Forest, New Karen, IL 56662",11,348
v01969,PULSERA,258,14/08/2022,1,Jason Hudson,matthew04@example.com,"29497 Gina Unions, East Brent, MO 28517",08,258
v0197,PULSERA,302,23/03/2023,7,James Kim,teresaross@example.net,"0705 Wilson Drive, Bellland, NE 31406",03,2114
v01970,PULSERA,277,12/08/2022,7,Jacob Garcia,nthomas@example.org,"571 Long Circles, Allenborough, NJ 26232",08,1939
v01971,ANILLO,312,31/05/2023,10,Jacob Jones,ithompson@example.net,"017 Tammy Loop Apt. 168, West Howardstad, WV 28533",05,3120
v01972,ARETES,82,02/07/2022,6,Brian Weber,laurenrobinson@example.org,"0587 Brian Plains Apt. 717, West Jimmyview, HI 97103",07,492
v01973,COLLAR,415,16/12/2022,5,Andrew Williams,llucas@example.net,"4179 April Views, East Chris, IN 50828",12,2075
v01974,COLLAR,107,24/08/2022,1,Brett Salinas,jasonbaker@example.com,"8832 Price Prairie, Lake Matthewfort, ME 32905",08,107
v01975,ANILLO,61,07/08/2022,8,Melissa Waters,kentpittman@example.net,"7950 George Cliff, East Markmouth, KS 43597",08,488
v01976,ANILLO,237,07/12/2022,6,Ralph Green,dpatton@example.org,"08765 Tracy Springs Suite 511, East Bryanland, CA 86127",12,1422
v01977,ARETES,260,12/12/2022,1,William Holt,hhansen@example.com,"Unit 9873 Box 5472, DPO AE 39557",12,260
v01978,ANILLO,183,26/05/2023,4,Kelsey Vasquez,megan76@example.org,"65887 Nathan Turnpike, Martinbury, ME 12286",05,732
v01979,ANILLO,187,06/09/2022,8,Jason Mendez,xhuber@example.com,"213 Marsh Motorway, North Danielle, WY 52725",09,1496
v0198,ANILLO,477,28/07/2022,3,Natalie Mcintyre,dvaughn@example.net,"43338 James Mountain Apt. 991, New Ryanside, NE 02875",07,1431
v01980,ANILLO,403,29/08/2022,5,Steven Thomas,davisalfred@example.org,"0078 Best Pine, Shannonport, TN 63608",08,2015
v01981,ANILLO,379,15/09/2022,9,Timothy Chung,ggray@example.net,"135 May Courts, Sextonshire, FL 01188",09,3411
v01982,ANILLO,254,12/02/2023,9,Olivia Oconnell,gregorymartinez@example.org,"857 Griffin Summit Suite 395, New Ronald, NJ 31963",02,2286
v01983,ARETES,50,30/09/2022,6,Ryan Torres,smithjoshua@example.com,"084 Laura Oval Suite 628, Port Laura, LA 88714",09,300
v01984,COLLAR,454,05/12/2022,6,Rodney Mcintosh,rthompson@example.com,"589 Yvette Inlet, Stephensview, MT 87996",12,2724
v01985,PULSERA,68,16/12/2022,9,Beverly Mitchell,kristinmarshall@example.org,"6214 Beth Ranch Suite 133, Ellenmouth, VT 76629",12,612
v01986,ARETES,242,31/05/2023,1,Adrian Kim,pparker@example.org,"1157 Jennifer Expressway Suite 254, Matthewburgh, MO 08655",05,242
v01987,COLLAR,436,31/12/2022,3,Richard Medina,christina87@example.net,"PSC 9306, Box 3033, APO AE 48994",12,1308
v01988,ANILLO,56,09/08/2022,9,Gwendolyn Robinson,dawn90@example.net,"95015 Barbara Mission, New Haleyside, ND 15755",08,504
v01989,ARETES,336,25/12/2022,3,Paul Calderon,smithjoshua@example.net,"09743 Jennifer Avenue Apt. 598, South Ashley, CO 30541",12,1008
v0199,COLLAR,185,25/04/2023,8,James Reyes,terririddle@example.net,"263 Timothy River Suite 885, Allenfort, AZ 16531",04,1480
v01990,COLLAR,481,25/01/2023,7,Sean Curtis,holly65@example.net,"3288 Moore Walk, Christopherside, MD 59150",01,3367
v01991,ANILLO,52,05/01/2023,6,Nicole Gonzales,chenderson@example.org,"918 Armstrong Heights Suite 937, New Andrew, MI 13854",01,312
v01992,ARETES,93,21/11/2022,1,Cindy Nelson,mullinsclinton@example.com,"33251 Oneal Junctions Apt. 254, Zacharyburgh, WI 99448",11,93
v01993,COLLAR,401,11/06/2022,2,Elizabeth Hill,twilkins@example.net,"8379 Kyle Pike Suite 438, Lauraside, PA 11278",06,802
v01994,ARETES,340,18/05/2023,6,Laurie Gardner,trantiffany@example.org,"486 Cole Trafficway, North Christopher, AK 60366",05,2040
v01995,ANILLO,183,26/06/2022,6,Faith Hebert,timothy73@example.org,"37983 Amy Wall Apt. 769, North Adrianbury, ND 71992",06,1098
v01996,ANILLO,350,10/10/2022,7,William Watkins,tuckerkaren@example.org,"33410 Finley Center, West Ian, WA 99908",10,2450
v01997,PULSERA,348,08/12/2022,6,Sara Hart,dbrown@example.com,"PSC 8831, Box 1768, APO AA 25735",12,2088
v01998,ANILLO,163,14/01/2023,9,Larry Navarro,fbuckley@example.org,"27742 Flores Meadows, North Matthew, GU 05905",01,1467
v01999,ARETES,65,12/08/2022,2,Kathleen Joseph,seanparsons@example.net,"692 Tran Common Suite 556, Huntton, FM 86091",08,130
v02,ANILLO,305,09/03/2023,1,Mary Le,david99@example.org,"USCGC Woods, FPO AE 94811",03,305
v020,ANILLO,133,04/02/2023,10,Erin Frazier,katiemoore@example.net,"78908 Whitehead Gateway, Brandymouth, MH 36755",02,1330
v0200,ARETES,142,04/06/2023,6,Michael Jackson,mcdonaldglenda@example.org,"34261 Hayley Stream, New Crystalton, MO 84023",06,852
v02000,ARETES,207,30/03/2023,1,Philip Landry,smithkathy@example.com,"372 Elizabeth Rest Apt. 636, North Alyssa, NE 46624",03,207
v02001,COLLAR,397,05/09/2022,9,Jennifer Taylor,sparksjohn@example.org,"63316 Terrell Plains, Lewisbury, GU 77248",09,3573
v02002,COLLAR,345,17/12/2022,8,Paul Drake,jacksonjulia@example.net,"177 Joshua Springs, Justinburgh, HI 52012",12,2760
v02003,ARETES,262,09/11/2022,3,Dr. Douglas Walker,xfarley@example.org,"755 Jamie Key, New Joy, CO 62272",11,786
v02004,ANILLO,471,30/12/2022,10,Shannon Lewis,oramirez@example.com,"2811 Atkinson Square Suite 026, Darinchester, GU 45997",12,4710
v02005,PULSERA,345,27/05/2023,2,Nicole Larson,baileyvanessa@example.com,"8951 Mccarthy Unions Suite 619, Kimberlyview, NY 41300",05,690
v02006,PULSERA,196,27/07/2022,1,Gloria Thompson,denise54@example.net,"7834 Savage Forge, Browntown, OK 46115",07,196
v02007,ANILLO,410,11/11/2022,4,Scott Andrews,michael44@example.com,"59902 Martinez Lodge Apt. 143, Petersonton, SC 01185",11,1640
v02008,COLLAR,151,10/11/2022,7,Henry Johnson,evanfrederick@example.com,"3004 Ruth Village Apt. 439, New Mark, WY 71591",11,1057
v02009,ANILLO,246,01/04/2023,6,Leslie Wilkins,bryan93@example.com,"06138 Robinson Crossroad Apt. 122, Collierborough, WI 10501",04,1476
v0201,COLLAR,188,24/10/2022,9,Kristin Patterson,benjamintucker@example.org,"0343 Watts Via Suite 430, West Madisonfurt, CO 56425",10,1692
v02010,COLLAR,311,30/05/2023,8,Rodney Brown,krice@example.com,"8477 Johnson Pine Apt. 456, Cassandraton, TN 15304",05,2488
v02011,COLLAR,486,10/05/2023,1,Aaron Burns,lisajones@example.com,"25969 Russell Hollow, Port Amanda, VT 59238",05,486
v02012,ANILLO,117,15/09/2022,6,Kristen Ryan,gspencer@example.net,"2703 Jackson Lodge Apt. 490, Port Anita, MD 11961",09,702
v02013,PULSERA,492,13/10/2022,3,Brianna Roberts,christopher63@example.org,"277 Rios Causeway Suite 334, Loritown, PA 11571",10,1476
v02014,COLLAR,360,29/03/2023,9,Alexander Berry,longlinda@example.com,"557 Reynolds Lakes Suite 364, Dannyberg, NY 88468",03,3240
v02015,PULSERA,85,18/11/2022,3,Amy Preston,robinsondennis@example.net,"3425 Barnett Harbors Suite 839, Donnastad, VT 18598",11,255
v02016,ANILLO,347,04/09/2022,3,Brett Meyer,goldennicholas@example.com,"4834 Sharon Path, Josephhaven, CT 93916",09,1041
v02017,COLLAR,464,22/10/2022,6,Jennifer Herrera,preyes@example.org,"1245 Duncan Shores Suite 032, Lake Charlesland, GU 37953",10,2784
v02018,COLLAR,284,06/04/2023,2,Amanda Larson,sanchezjon@example.org,"7955 Marcus Forest, Bakermouth, SC 80712",04,568
v02019,ARETES,168,08/12/2022,4,Jessica Thompson,megan15@example.org,"1395 Anthony Lock Suite 659, Jacquelineside, ME 71754",12,672
v0202,PULSERA,462,20/09/2022,8,Philip Long,sparkskyle@example.org,"11849 Anderson Isle Apt. 141, East Sarah, CO 40393",09,3696
v02020,COLLAR,116,16/04/2023,8,Katelyn Brown,joseabbott@example.org,"29242 Conrad Mountain, North Juantown, TX 57499",04,928
v02021,COLLAR,461,10/08/2022,10,Michael Young,ryancase@example.net,"4241 James Center Suite 049, Dickersonside, PW 61097",08,4610
v02022,PULSERA,238,16/02/2023,3,Cassandra Carlson,warrenseth@example.org,"1603 Richard Stravenue Suite 780, Nicholasshire, MT 23865",02,714
v02023,ANILLO,378,06/11/2022,10,John Rodriguez,craig11@example.net,"9994 Park Skyway Suite 732, North Lawrencebury, NV 35710",11,3780
v02024,ANILLO,398,13/01/2023,3,Tiffany Gonzalez,ifox@example.org,"69356 Michelle Junction Apt. 795, Foleybury, VT 50153",01,1194
v02025,ARETES,224,08/05/2023,7,Julia Davis,denise94@example.org,"70582 Middleton Trace, Port Stanleyton, PW 71098",05,1568
v02026,PULSERA,341,19/10/2022,4,Pamela Clark,davissarah@example.com,"9965 James Fort, Lake Michelle, UT 24452",10,1364
v02027,PULSERA,500,03/01/2023,7,Barbara Davis,ellispenny@example.com,"496 Bauer Highway, Tammymouth, UT 77103",01,3500
v02028,ARETES,125,13/05/2023,10,Scott Wade,brownchristopher@example.org,"360 Stacy Knolls Apt. 460, Hannahtown, FL 07659",05,1250
v02029,ARETES,447,05/12/2022,8,Bryce Wilkinson,williamsrodney@example.com,"2967 Newton Park Suite 392, Lauraberg, VA 20404",12,3576
v0203,ARETES,406,30/12/2022,8,Brian Cohen,michealclements@example.net,"72115 Nathan Club, South Lisaport, NV 86574",12,3248
v02030,COLLAR,271,14/01/2023,10,Hannah Bolton,tdouglas@example.org,"3273 Sanders River Apt. 949, New Rebeccastad, ID 33532",01,2710
v02031,COLLAR,431,28/02/2023,6,Tina Faulkner,tmccall@example.org,"69374 Smith Greens, Martinshire, AZ 23846",02,2586
v02032,ARETES,419,17/12/2022,1,Edwin Turner,dcarter@example.com,"USCGC Dougherty, FPO AE 88939",12,419
v02033,ANILLO,225,08/09/2022,3,Cesar Johnson,heatherbartlett@example.com,"976 Peck Mountain Suite 071, Lake Linda, DE 97116",09,675
v02034,PULSERA,161,26/10/2022,5,Stephen Taylor,lewiscarl@example.net,"927 Gonzales Cliffs Apt. 289, East Victor, MO 90472",10,805
v02035,ARETES,327,18/11/2022,4,Samantha Ramirez,thomasjones@example.com,"29087 Kyle Ways Apt. 778, North Davidfort, IN 97520",11,1308
v02036,ANILLO,275,19/06/2022,4,John Jenkins PhD,ashleypeters@example.org,"025 Acosta Curve Suite 210, North Pamelaborough, SC 43836",06,1100
v02037,ARETES,472,14/08/2022,6,Christian Woods,medinasarah@example.net,"6766 Watson Fields, Krauseshire, MO 55226",08,2832
v02038,PULSERA,52,03/01/2023,6,David Stevens,smithbrittany@example.com,"USNS Kramer, FPO AP 15242",01,312
v02039,PULSERA,193,15/10/2022,2,Lindsey Miller,james21@example.net,"0098 Jose Hills, South Williamfort, IA 60897",10,386
v0204,ANILLO,193,29/09/2022,0,Edward Norman,vsmith@example.net,"0772 Watson Station, Rogerview, LA 46013",09,0
v02040,ANILLO,375,01/07/2022,8,Denise Hodges,westjoanna@example.net,"6736 Erica Inlet, South Jessica, TN 96541",07,3000
v02041,PULSERA,176,07/09/2022,2,Jason Brown,lperry@example.net,"955 Terry Fields, Lake Williambury, NH 26183",09,352
v02042,ANILLO,102,15/02/2023,10,Steven Martin,richardhayes@example.net,"9773 Mckee Valley, North Ryan, NV 85861",02,1020
v02043,COLLAR,134,06/10/2022,8,Tracey Bailey,greenejimmy@example.net,"USNV Frank, FPO AA 87287",10,1072
v02044,COLLAR,246,09/07/2022,3,Alexandra Hansen,staylor@example.net,"627 Potts Junctions, Port Douglasshire, NH 74695",07,738
v02045,COLLAR,123,03/12/2022,10,Dr. Matthew Saunders MD,ashley08@example.com,"8029 Mccann Terrace Suite 108, Jenniferfurt, KY 15740",12,1230
v02046,PULSERA,411,24/04/2023,9,Cesar Chandler,mariamoss@example.org,"0596 Natalie Union Apt. 143, Rochamouth, MA 17384",04,3699
v02047,PULSERA,153,08/11/2022,8,Maxwell Williams,rileytravis@example.org,"54601 Scott Gardens Apt. 268, Seanbury, HI 71281",11,1224
v02048,ANILLO,94,09/08/2022,3,Aaron Griffith,tchavez@example.org,"7546 Ashley Wells Apt. 922, New Ryanstad, MI 41812",08,282
v02049,ARETES,261,22/08/2022,6,Donald Watson,myerstammy@example.org,"USNS Martinez, FPO AE 96265",08,1566
v0205,ARETES,201,04/10/2022,7,Sheila Moore,robinrogers@example.org,"54794 Bryan Glen Apt. 273, Gracebury, WA 44580",10,1407
v02050,ANILLO,65,26/08/2022,4,Patricia King,sotochristopher@example.org,"4126 French Parkways Apt. 422, Bernardburgh, AK 12402",08,260
v02051,COLLAR,473,05/11/2022,10,Amy Rocha,amber86@example.net,"819 Jasmine Stream, Dustinchester, CA 69670",11,4730
v02052,COLLAR,451,23/07/2022,7,Jack Pitts,ulin@example.org,"56915 Thomas Crest Apt. 521, North Lindaville, LA 17180",07,3157
v02053,ARETES,99,04/10/2022,10,Sabrina Moore,caseyibarra@example.org,"4605 Theresa Extension, East Crystalview, WV 18940",10,990
v02054,PULSERA,327,27/01/2023,1,Steven Collier,dsimon@example.net,"55066 Baker Mount Apt. 238, West Karen, MP 51398",01,327
v02055,COLLAR,404,20/01/2023,5,Sara Kim,xbrooks@example.org,"2106 White Unions, Andrewstad, WA 64986",01,2020
v02056,ARETES,414,22/05/2023,5,David Doyle,xfisher@example.com,"307 Cohen Track Suite 195, Samuelshire, MA 35622",05,2070
v02057,ARETES,392,24/10/2022,3,Frank Mcpherson,zarcher@example.org,"74681 Evans Plain Apt. 999, Port Sarahstad, MP 73246",10,1176
v02058,PULSERA,387,07/09/2022,6,Lisa Carey,seanbooker@example.org,"6005 Bobby Union, Ellisburgh, SD 81619",09,2322
v02059,COLLAR,89,06/04/2023,7,Barry Pearson,tiffanylewis@example.net,"0355 Cunningham Shoal Apt. 752, Victoriaborough, DE 08593",04,623
v0206,COLLAR,435,12/04/2023,8,Christian Davis,reneewhite@example.com,"165 Amy Circle Suite 770, New Alison, NY 32447",04,3480
v02060,PULSERA,428,03/11/2022,10,Todd Lopez,rogerflores@example.net,"9548 Derrick Throughway, East Stacy, PW 92846",11,4280
v02061,COLLAR,484,10/02/2023,9,James Ross,frazierstephen@example.net,"31677 Fitzgerald Forges Apt. 163, New Lorifort, NV 68257",02,4356
v02062,ARETES,109,06/08/2022,7,Ricardo Higgins,steven44@example.net,"80717 Richard Trace, West Robertstad, AL 59615",08,763
v02063,COLLAR,143,23/01/2023,3,Douglas Santos,epope@example.org,"488 White Rest Apt. 691, Robertborough, KY 14889",01,429
v02064,ANILLO,267,31/08/2022,5,Tonya Booth,potterkrista@example.com,"772 Acevedo Course, Port Michael, SD 12412",08,1335
v02065,ANILLO,288,06/02/2023,2,Anthony Daniels,anthonynicholson@example.com,"08172 Amy Inlet Suite 938, Martinezville, OH 70586",02,576
v02066,ANILLO,416,25/10/2022,7,Elizabeth Brown,mark40@example.org,"6901 Larry Keys Apt. 332, Brandonbury, NJ 15894",10,2912
v02067,COLLAR,239,07/11/2022,8,Patricia Foster,duncankeith@example.org,"5520 Rodriguez Curve, Jonesport, NE 73310",11,1912
v02068,ANILLO,98,27/11/2022,0,Brianna Mcclain,powersdeborah@example.org,"5297 Ortega Stravenue, Bushberg, RI 78987",11,0
v02069,ARETES,349,13/08/2022,3,Yolanda Morgan,thomasnancy@example.net,"95772 Christopher Parks, Jonathanfurt, NH 23479",08,1047
v0207,ANILLO,269,12/03/2023,7,Mike Mckenzie,melissa75@example.org,"00179 Jill Haven, Bushton, OR 72111",03,1883
v02070,ARETES,500,14/01/2023,8,Vernon Walker,nicholasroach@example.com,"2625 White Way, Fisherborough, SC 92913",01,4000
v02071,ANILLO,391,10/08/2022,4,Gabriel Taylor,matthewjackson@example.org,"022 John Lodge Suite 247, Stephenborough, GU 84025",08,1564
v02072,COLLAR,132,06/07/2022,3,William Guzman,nicoleburns@example.net,"474 Tracy Neck Suite 336, Donaldfort, CA 25262",07,396
v02073,ANILLO,150,17/06/2022,5,Brenda Collier,brent91@example.com,"81981 Melissa Park, Ryanburgh, MD 48605",06,750
v02074,PULSERA,392,02/03/2023,9,Manuel Richard,lisajones@example.net,"525 Duffy Divide Suite 203, Williamsstad, ND 36914",03,3528
v02075,PULSERA,336,20/11/2022,6,Tammy Griffin,aprilkennedy@example.com,"2418 Jennifer Canyon Suite 866, Kimberlyburgh, AS 59491",11,2016
v02076,PULSERA,435,03/08/2022,10,Anthony Mitchell,amanda32@example.net,"USS Taylor, FPO AP 58195",08,4350
v02077,PULSERA,62,15/07/2022,10,Brian Ramirez,phurst@example.org,"4204 Jennifer Oval, West Carol, AS 66604",07,620
v02078,ANILLO,247,18/06/2022,7,Patricia Patel,bowerskatherine@example.com,"657 Jeremy Viaduct, West Ericborough, MT 16915",06,1729
v02079,ARETES,61,22/06/2022,6,Destiny Owens,elijahwatson@example.com,"362 Jasmine Grove Apt. 569, West Christinamouth, LA 40866",06,366
v0208,ANILLO,140,16/12/2022,1,Janet Romero,williamspeter@example.com,"8096 Anthony Squares, Alexanderstad, TX 07797",12,140
v02080,PULSERA,237,15/11/2022,10,Tyler Vega,jacksontroy@example.net,"72995 Chelsea Oval, East William, AR 57579",11,2370
v02081,PULSERA,273,26/11/2022,4,Christine Rodriguez,obrienmichael@example.net,"3666 Stacey Groves Suite 671, West Elizabeth, AS 62308",11,1092
v02082,ANILLO,382,10/01/2023,2,Tamara Short,dburgess@example.net,"6419 Rachel Meadows Apt. 429, North Ruthland, GU 64869",01,764
v02083,ANILLO,387,14/07/2022,7,Philip Curry,angela90@example.com,"76727 Hicks Terrace Apt. 498, Gutierrezhaven, CO 48462",07,2709
v02084,COLLAR,81,19/08/2022,8,Melanie Solomon,morrowchristine@example.com,"8599 Erin Lodge Apt. 765, New Shelleyview, MS 11195",08,648
v02085,PULSERA,151,09/11/2022,4,Gabriela Thomas,taylor82@example.org,"1648 Liu Roads, Lake Cassiemouth, SD 43009",11,604
v02086,ANILLO,426,27/12/2022,1,Larry Cobb,christopher74@example.org,"30505 Beth Ramp, Matthewfurt, IN 03290",12,426
v02087,ARETES,366,19/11/2022,5,Eric Morgan,austinriley@example.com,"PSC 9496, Box 9289, APO AE 03566",11,1830
v02088,PULSERA,335,19/01/2023,3,Jonathan Lopez,gsalazar@example.org,"532 Vasquez Turnpike Apt. 215, Lopezshire, TN 09773",01,1005
